KIC,inv_r_gaia_K_MIST,inv_r_gaia_K_MIST_err,teff,teff_err,feh,feh_err,flags,Dnu,e_Dnu,numax,e_numax,Phase,fDnu_S16,Rseis_S16,e_Rseis_S16,fDnu_o,e_fDnu_o,fDnu,e_fDnu,Rseis_m,e_Rseis_m,Rseis_o,e_Rseis_o,Rseis,e_Rseis
10225706,0.0918195281547446,0.0023051757125533,4562.40234375,30.0,0.355758458376,0.00656904187053,nan,4.935,0.013,50.16,0.47,1.0,0.9775181826553704,10.330723271187692,0.11612920128259653,0.9771379549676513,0.0006204389624303586,0.9639459644716896,0.0006525187145876576,10.05048004126351,0.0061441207076038395,10.322688099782567,0.11603887672225831,10.045843739315412,0.11292682797052112
10226276,0.1227436140795526,0.0024374689224132,4647.82763672,30.0,0.142238453031,0.00571018178016,nan,6.045,0.014,61.44,0.49,1.0,0.9771651368230946,8.505905750712957,0.08311235599528899,0.9770979627053361,8.516246097212132e-09,0.9593891115124212,1.7429808374380684e-08,8.026414741413342,3.7799180043762703e-06,8.504736333070667,0.08310092945727626,8.199251516463958,0.08011599598010433
10228698,0.1310631272032067,0.0032631621076257,4607.20410156,30.0,0.0669534504414,0.00595140550286,nan,6.511,0.017,66.25,0.42,1.0,0.9729288651020316,7.803194453047548,0.06894219802148124,0.9795787833694871,2.566885770605154e-08,0.9601960941201373,2.038566426776356e-09,7.482864842019339,3.8136374711505994e-06,7.910227848811246,0.06988785144714597,7.600289285016757,0.06714950550841726
10256345,0.0679760865793378,0.0043818287437723,4571.546875,30.0,-0.372791558504,0.0095667541027099,nan,3.111,0.014,25.98,0.49,1.0,0.9680797624038042,13.218860841247947,0.27963324672700873,0.984939136995436,0.0033010380780291726,0.954536411639131,0.0033101375516201292,12.911905287122572,0.4732726153844613,13.683290187621573,0.2894578365733982,12.851586603502051,0.2718638868121512
10257278,0.1914167416304351,0.0038332296609862,4902.89599609,30.0,-0.0349475480616,0.00762131949887,nan,12.165,0.015,149.03,0.77,1.0,0.9898362230998694,5.369125256257864,0.03485256634635406,0.9885684016752758,0.0011115219785642894,0.9739652149901374,0.0006033369866916827,5.243381223607469,0.013770193084587934,5.355380088166491,0.03476334242998369,5.198328767800821,0.033743876259689505
10257683,0.0907600655925185,0.002023878328141,4596.49169922,30.0,-0.1063315495849999,0.00643489323556,nan,3.716,0.013,31.76,0.4,2.0,0.9697316575983873,11.39584426194822,0.168344313235352,0.9760370089661945,0.0009065374599037113,0.951660101519143,0.000956413410511392,10.728902268314988,0.014276521783788354,11.544521284887383,0.1705406341700057,10.975064511725101,0.16212837377124564
10258061,0.1250346000525892,0.0032574994924539,4566.20410156,30.0,0.191968455911,0.00708460249007,nan,6.16,0.014,61.09,0.46,1.0,0.9736954819995481,8.0155569718464,0.07525724949646169,0.9690864112106894,0.0014099088981564534,0.9530439396714695,0.0015711998560602458,7.565510203973887,0.06958136062081488,7.939851926998124,0.07454646252703476,7.679151639910767,0.07209877403601117
10262542,0.1622288349257232,0.003252266765091,4930.29296875,30.0,-0.293311536312,0.00766147626564,nan,9.291,0.02,104.95,0.78,1.0,0.9834360770645524,6.41633740562701,0.058465356891081975,0.9885799732782644,0.004090725238733439,0.9697100763279709,0.0027903745597493423,6.2284201992834065,0.08923228913849801,6.483634693744204,0.05907856653372377,6.2384792921446195,0.056844722341595356
10263341,0.1499450953427286,0.0032317524014278,4839.13769531,30.0,-0.131471544504,0.00684031844139,nan,8.344,0.015,91.61,0.56,1.0,0.9815117218613275,6.852835365264482,0.053038627288022784,0.9859888681926888,0.002455150310002152,0.9678333810834998,0.0015718863596227428,6.655592092280597,0.05172987686099706,6.915496099216893,0.05352360016954591,6.663164132058145,0.05157063611224145
10273236,0.08396024258243,0.0021790424979613,4624.88671875,30.0,-0.0179345495999,0.00617068167776,nan,3.801,0.013,34.66,0.56,1.0,0.973596139189192,12.018273689987732,0.21443646910347663,0.9753759380664487,0.0025770613564298217,0.9561111807605482,0.0018408671897829354,11.666349613432631,0.0945215252734588,12.062254269684578,0.2152211941365879,11.590474013118765,0.20680343839060367
10285389,0.1505177872769182,0.0040508968994564,4867.66113281,30.0,-0.381021559238,0.0103672323747999,nan,8.264,0.02,87.39,0.5,1.0,0.9764084433441956,6.614627286266951,0.05359871477685798,0.9863007246784167,0.0029861504139294115,0.9639729572128792,0.0023547383161611757,6.416388715758088,0.07325447055731305,6.749335704236863,0.054690265027588114,6.44721312318977,0.05224214794579707
10287062,0.1334077211005874,0.0044754539951621,4690.62695312,30.0,-0.306881546974,0.0095436265692099,nan,6.347,0.014,61.05,0.37,1.0,0.9668751887720902,7.540601420507644,0.06145424590322556,0.9764929728437431,0.0027734846932092605,0.9544412832290146,0.0006007682172385898,7.37187621527293,0.05021240993932041,7.691364590253186,0.06268293263390129,7.347905897844452,0.059883819703269066
10288283,0.0841520728543583,0.0036072844381788,4740.04296875,30.0,-0.182941541076,0.00852084904909,nan,3.77,0.011,36.44,0.7,1.0,0.9764100509348573,13.07833099637685,0.26580845872752035,0.9889348612957125,0.0033647415846363993,0.967442463008617,0.003257123682466334,12.880044438641196,0.38669913281695933,13.416005118708222,0.27267146273269005,12.8392049980359,0.2609483803980839
10288903,0.1044216885603351,0.0024893265108724,4738.77001953,30.0,-0.0663355514407,0.0064422371797299,nan,5.151,0.014,49.9,0.52,1.0,0.9767214302774031,9.598264865528316,0.11683177885630334,0.9795055736175537,0.0019980138914413303,0.9602925295601759,0.0024181664640683387,9.248925971071223,0.10342619732000902,9.653062541171424,0.11749878586353524,9.278086080313356,0.11293450601034766
10289378,0.0785701877882914,0.0028251690525089,4534.68798828,30.0,-0.0579645484686,0.0068915784359,nan,3.067,0.02,23.6,0.49,1.0,0.9670982622462372,12.28005740441817,0.3038234419516564,0.9701076995505836,0.0027891272004804124,0.94523829113494,0.0021011572349859953,11.698035844662574,0.2621429419771646,12.356603014384488,0.3057172727311354,11.731182845321941,0.2902436228797752
10292156,0.0831980393688172,0.0028313149594791,4626.68603516,30.0,-0.215091541409,0.00746139697731,nan,3.379,0.012,28.76,0.36,1.0,0.9700586588147335,12.529811598366715,0.18484939560610425,0.9807246767975591,0.0017752245988735815,0.9561395072631479,0.0020481052192428684,12.287130843077787,0.19841746673029714,12.806862709535638,0.18893666619668925,12.172816481046159,0.1795827296907415
10295441,0.1323377869220491,0.0037629964734845,4796.01074219,30.0,0.1061384528879999,0.00673048757017,nan,7.295,0.024,76.87,0.82,1.0,0.9857350266422971,7.553839879184341,0.0975787927975165,0.9751474931134889,0.0013873649604813632,0.9608535821412547,0.001412085132812435,7.13489555642444,0.0896430960478316,7.392443506189407,0.09549391100353757,7.177311977107853,0.09271489063294314
10319709,0.0587473642508713,0.0017110238456027,4461.60644531,30.0,-0.140251547098,0.00653923023492,nan,2.155,0.011,15.96,0.28,1.0,0.9684275364654011,16.730898396451536,0.34422989463988596,0.9805871216402386,0.003269608561925208,0.9511507598361426,0.0037494857891668953,16.159351614369303,0.43646482713650947,17.153682711406386,0.35292847117437565,16.139263814078213,0.3320573080202173
10320170,0.0697126663860727,0.0018142282292463,4489.34423828,30.0,0.0693794488907,0.00587275670841,nan,2.944,0.012,24.56,0.5,1.0,0.9712115078902116,13.917873324709635,0.3087392431708417,0.9738416860780447,0.0006666673008276502,0.9499916569048418,0.0005781438491683777,12.780104712547706,0.18360180434469875,13.993358539443873,0.31041372658680016,13.316338378031475,0.295395434109977
10323583,0.1469852008741666,0.0038094218792826,4666.87255859,30.0,0.1846984475849999,0.00758048705757,nan,7.881,0.016,83.56,0.64,1.0,0.9800868993702244,6.86086620404818,0.06343255639863067,0.9745263773519519,0.0011097125915933703,0.960208592059534,0.0006555921479127202,6.563291654025365,0.13171259880702557,6.7832368109191155,0.06271482911589407,6.585381774939358,0.06088554832899667
10328498,0.0923069201933845,0.0021807389942499,4720.453125,30.0,-0.0824115499853999,0.00646852748469,nan,4.545,0.011,42.95,0.52,1.0,0.9753576608902196,10.561268199323193,0.14173745922063508,0.9783990406519963,3.80531582910848e-08,0.9581255302353112,2.6025197497059338e-08,10.041700638391792,2.672814023441106e-07,10.627235605031252,0.14262277453504368,10.191382405050842,0.1367734083422255
10328727,0.1895807892914881,0.0041734152581773,4989.63769531,30.0,-0.405781537294,0.00994671694934,nan,11.595,0.033,135.08,0.83,1.0,0.9859569648579136,5.36168141753019,0.047713689223883186,0.9868907715847544,0.001879609718604458,0.9690892017436986,0.0007124581715933775,5.101391958365163,0.005234682328457918,5.37184239884844,0.04780411196016206,5.1797952812778805,0.046095081570153316
10331908,0.095992317905016,0.003655445671523,4888.91699219,30.0,-0.241411551833,0.0087492801249,nan,5.741,0.014,61.98,0.68,1.0,0.9818361869675397,9.850582530592582,0.12207161682151657,0.9988530166547391,0.009510224261364608,0.9790829324868761,0.008505499941105166,9.789950521802266,0.32837027990889034,10.194994972020988,0.12633968761307027,9.795414195149977,0.12138795289769119
10333131,0.183504170345388,0.0038760881129164,4926.75439453,30.0,0.0789404511452,0.0064077186398199,nan,12.719,0.033,162.97,1.08,1.0,0.9923050744854194,5.410951567003031,0.04843124193544718,0.9873300646471758,0.0007425929315847402,0.9750281904829666,0.0006615598662279565,5.164120216094435,0.019704389478785167,5.356831002224922,0.047946830619989146,5.2241731996752865,0.0467594642112625
10345661,0.0746431015280478,0.0024741069438173,4638.20410156,30.0,-0.310851544142,0.00834466982633,nan,2.95,0.015,23.0,0.66,1.0,0.9667991707858834,13.0747172346057,0.400290926025311,0.9771942111752281,0.003608696014644752,0.9502530491009368,0.002839735073755345,12.708257289512133,0.26728762868199585,13.357387892642876,0.4089450710775958,12.631016728877219,0.38670674801755556
10351820,0.1111568840760084,0.0021071901399224,4778.4921875,30.0,-0.0402665473521,0.0064218747429499,nan,5.724,0.011,57.06,0.77,1.0,0.9796098896676015,8.978118100999307,0.1290881381800308,0.9772526130558328,0.00034644589047683194,0.9595164582003548,0.0006059293765459661,8.575490382336483,0.13014492877893602,8.934961239808032,0.12846762519521546,8.6135831202744,0.12384682352656973
10360984,0.1257405672384324,0.0034512219154994,4890.84326172,30.0,-0.11278154701,0.0074639483355,nan,7.264,0.019,81.95,1.3,1.0,0.9841296485905486,8.175132983940875,0.13883719394750402,0.9862973975337399,0.0033257535896521473,0.969774026912203,0.0034755198874145132,7.8499034067206255,0.18277886231846407,8.211187488943542,0.13944950280089757,7.938369158288432,0.13481626545050784
10387495,0.1136419456850172,0.003568425430824,4753.83105469,30.0,0.172708451748,0.00689002079889,nan,6.415,0.014,71.57,1.04,1.0,0.9833917454765003,9.011845123654506,0.13965860889813675,0.9756430355879177,0.0037736440775764657,0.9618253021366613,0.0038411259966399935,8.295302230555635,0.354326398183467,8.870385613406405,0.13746637876706122,8.620907743655835,0.13360016360666285
10388249,0.1121001041541918,0.0024383678072338,4649.69580078,30.0,0.0302984490991,0.00604121619835,nan,5.441,0.012,53.55,0.51,1.0,0.9746896848933081,9.106428216576536,0.09999117386395841,0.9744763595820531,0.00020981636383371471,0.9561724574373396,0.0002268840033006203,8.567272192374176,0.007913595464287049,9.102442498707685,0.09994740954726711,8.763705763700877,0.09622798377915748
10389393,0.1023578816648252,0.0024755428647261,4748.69775391,30.0,-0.373001545668,0.00865511130542,nan,4.448,0.009,39.63,0.43,1.0,0.9689793205315178,10.071909888017288,0.12089837356875067,0.980205961700691,0.0020945935109170644,0.9559111976362151,0.0011532265383501494,9.889568064227946,0.14125136743403122,10.306649174128275,0.12371607132608185,9.802072541525025,0.11765937553543487
10394950,0.1103637852742627,0.0030552888291247,4510.18408203,30.0,0.234538450837,0.00609661918133,nan,5.165,0.012,50.6,0.47,1.0,0.9723722525049382,9.359941807465958,0.10207460517113956,0.9763010676584016,2.7083673156680366e-05,0.9587472443098676,0.0003606939945796639,9.063773707057237,0.08457583575107819,9.435731242428679,0.1029011249090927,9.099474059775869,0.09923408083325588
10402207,0.1190659286016725,0.0026851365687425,4682.56494141,30.0,-0.546291530132,0.0081017492339,nan,5.269,0.012,47.16,0.31,1.0,0.9614949238960072,8.351304717950256,0.0719465108862734,0.9859927770491231,0.005244446087319499,0.9574373488052846,0.0032147123406943146,8.48001562012873,0.12167576821284332,8.782290644995202,0.07565945571815355,8.280967278970396,0.07134055367477324
10405285,0.0686222270815527,0.0020305936821549,4511.29931641,30.0,-0.240681543946,0.00687160762027,nan,2.561,0.012,19.57,0.4,1.0,0.9668895157576103,14.560531461860505,0.3309594907573631,0.9753238497553769,0.002079268545932378,0.9460826528893223,0.0026961510253394882,13.39421471679998,0.4680025161586103,14.815667177477419,0.33675870122820123,13.94060698896993,0.3168686666419585
10415545,0.0599763614508124,0.0023500737400118,4821.66992188,30.0,-0.334871560335,0.0075213946402099,nan,2.684,0.019,24.03,1.0,1.0,0.9807183314281295,17.313190479920035,0.7629412914178126,0.9812676384615482,0.005254268571892151,0.9600356772950333,0.00495559510921828,15.942253159995557,0.5918793695269597,17.3325903838001,0.763796188020308,16.590644844022037,0.7311008342126731
10416550,0.1060779774072224,0.0027112177831239,4739.23876953,30.0,-0.201361551881,0.00689059589058,nan,5.062,0.012,48.16,0.63,1.0,0.9727172265298094,9.514166351051172,0.13576272178533066,0.9789696676322528,0.003264107682376449,0.9582267479753287,0.003593726655243601,9.16586472574468,0.1669706590942326,9.63686994448853,0.13751364490389228,9.23281440214011,0.13174796053832422
10417364,0.1612306211375425,0.0033107403261892,4954.33203125,30.0,-0.2084715515379999,0.0074269049800899,nan,9.819,0.017,116.09,0.97,1.0,0.9864789194739767,6.40957890897141,0.061134286550134025,0.9920415247505411,0.0023812550859507176,0.9753612922998894,0.002010118937808114,6.368803233761728,0.1303129825755489,6.48206800202322,0.061825684385986526,6.265920974275445,0.05976408337928127
10420202,0.1806763239427462,0.0035817483766257,4975.87792969,30.0,-0.0652855485678,0.00699529331177,nan,11.81,0.017,147.25,1.0,1.0,0.9916172299107644,5.690881341529484,0.045347305206613,0.9844360977057208,0.002735095280272437,0.9719504415785056,0.0014463157739793009,5.431939607013382,0.0311526129754931,5.608754903952864,0.04469288765565455,5.46738484550517,0.04356639233748274
10420629,0.1890461871406054,0.0056010256651813,5023.984375,30.0,0.0623824521898999,0.00828411057591,nan,13.572,0.024,179.92,1.16,1.0,0.9973285621140121,5.351720563741912,0.04247468723635986,0.9903310296832278,0.0010110903145887362,0.9787659312734786,0.001234607200511495,5.185467163667019,0.040367899483281455,5.276885722083995,0.04188074993041426,5.154358284875886,0.04090829359393314
10423375,0.1117606664842295,0.0048379528924141,4706.79394531,30.0,-0.0813005492091,0.00763049395755,nan,5.612,0.013,53.35,0.68,1.0,0.9746503277346142,8.579468682481854,0.119523177489877,0.9711819267839922,0.0004578215160447874,0.9523290747298475,0.0005774206361995327,8.184790737680219,0.08747183353245624,8.51851535463654,0.11867401821297095,8.190997891795716,0.11411127321197936
10427193,0.1734735808500287,0.0035834172982659,4925.14550781,30.0,-0.179111555219,0.00722968578339,nan,10.823,0.018,127.83,0.82,1.0,0.9864928375596951,5.792098149556642,0.04541863956621535,0.9848157732125843,0.0005613404757895402,0.9695968465641676,0.00016513887129310234,5.620184356829954,0.045323556345376215,5.772421444083735,0.04526434501342139,5.595390852010745,0.043876162623215816
10427256,0.2054265669560699,0.0051278076438241,5033.33886719,30.0,-0.340461552143,0.0109774945304,nan,12.662,0.034,152.37,0.81,1.0,0.9908202182695144,5.144150773359975,0.041785672127181754,0.9886840052136672,0.0001641170420157434,0.9718929638608768,0.00025011056895807293,4.973323893332518,0.02576091099813116,5.121993058628646,0.04160568615016767,4.94949448951479,0.04020448914623701
10448025,0.153581844325042,0.0032674878580718,4899.91162109,30.0,0.0245214495808,0.0071928822435399,nan,10.197,0.015,125.95,1.3,1.0,0.9881697074072011,6.434451981027866,0.07181308640480781,0.9869112031186194,0.0034800549116726365,0.9741935208446815,0.002133530439604403,6.291820699245943,0.05515318370361211,6.418072954632343,0.07163028475499576,6.253727669920309,0.06979607382824599
10449846,0.2117744606720594,0.0040272674329603,4722.75439453,30.0,0.297968447208,0.0053552486933799,nan,14.364,0.057,188.0,0.94,1.0,0.9861662300878078,4.732667840839013,0.04686914864553282,,,,,,,,,,
10451228,0.1138537544140635,0.0027264819709917,4738.44775391,30.0,-0.6894315481190001,0.0087855681777,nan,4.98,0.014,43.51,0.47,1.0,0.9607210493869174,8.662516866824095,0.10899603132645815,0.9803007029963092,0.0029499192794554263,0.9513410953209044,0.0018775042362961791,8.521558079806685,0.1111565494974549,9.019201900988177,0.11348401718035242,8.494190482105736,0.10687806628420846
10453652,0.0966357159298883,0.0022262549779388,4676.95556641,30.0,-0.044970549643,0.0062985504046099,nan,4.582,0.009,43.17,0.6,1.0,0.9743882998914342,10.375729875345558,0.1535075493679299,0.9773186604406194,0.00197792631458632,0.9585256773865065,0.0015553266167491198,10.212171776198515,0.16693784314169235,10.438231341566365,0.15443225028311627,10.040654855945936,0.14855015883247763
10459696,0.1187819704886655,0.0023392350863387,4633.50341797,30.0,0.156818449497,0.00565796904266,nan,5.865,0.012,61.48,0.54,1.0,0.9768559940254108,9.022246657573936,0.09217373736856398,0.983771629703461,0.0038027998557668696,0.9658920385880783,0.0027712549923597507,8.757070919187747,0.1241722289470859,9.150444533053955,0.09348344189717864,8.820856916210777,0.0901162847369018
10459794,0.0962221193682406,0.0025685087474089,4674.66064453,30.0,-0.0347045473754,0.00626399880275,nan,4.808,0.011,46.41,0.62,1.0,0.9746126410948106,10.132644592190438,0.14673153137364026,0.9759678961816669,0.0033288554832473505,0.957558883757527,0.002268698694987248,9.877761382421571,0.07441191172990536,10.16084423856812,0.14713989241498002,9.781145274628352,0.14164144529853745
10459809,0.1010231454805294,0.0040803949307102,4681.45019531,30.0,-0.375481545925,0.00932707544416,nan,4.511,0.025,41.49,0.76,1.0,0.9675298056387389,10.148870820754354,0.2197081303317239,0.9844500114118232,0.0034568888566165468,0.9562354685561868,0.00403554086430441,9.767221760965898,0.46839800749577876,10.506942507778872,0.22745985584585707,9.91331065814088,0.2146085991796862
10461323,0.1157962370744416,0.0026474491472689,4919.34423828,30.0,0.0868654549121999,0.0063323993235799,nan,7.236,0.049,89.72,2.6,2.0,0.9949817442272713,9.24649236275533,0.29711415491598925,1.0018150471210772,0.0032906665795326417,0.9886264108576032,0.003425231378900273,8.99987665886207,0.30877368887097045,9.373933997079373,0.3012091903086338,9.128747759150764,0.29333071066238214
10461347,0.0966504662434383,0.0024082313021404,4569.40185547,30.0,0.170958444476,0.0055858688429,nan,3.913,0.032,31.02,1.72,2.0,0.9747407214246933,10.111859555443099,0.5855087903171898,0.9607392130645593,0.005096368232215376,0.9427953026437875,0.004706907897226387,9.804017354388533,0.5755822961209054,9.823445576099006,0.5688087047166708,9.459923610545548,0.547759628121223
10471628,0.1490535562011797,0.004087726813451,4801.57763672,30.0,-0.193631544709,0.00697291363031,nan,8.569,0.02,92.78,0.64,1.0,0.97710171548771,6.496308587889751,0.05778876952944703,0.9871468434062644,0.0009309741547599004,0.9679001317742747,0.00041790387768964044,6.37931152683286,0.06427973057505865,6.630566228201898,0.058983076069630394,6.374530347433819,0.05670547513599281
10483504,0.1375595521355714,0.0029527344894685,4971.55957031,30.0,-0.177241548896,0.0073722503148,nan,8.639,0.012,104.89,0.8,1.0,0.9875284100239478,7.510237882990186,0.06503744937835944,1.040968639841684,0.001450154467985576,1.029612767623455,0.00038450648260079934,8.140827417638526,0.024424665421839187,8.345066242081165,0.07226692838953304,8.163987569146725,0.07069881627271882
10485765,0.1178007133718195,0.0024993776544453,4793.77685547,30.0,-0.0897265449166,0.00660880189389,nan,6.147,0.016,64.3,0.77,1.0,0.9786107520363854,8.768886620516565,0.11774322044280351,0.981290742886171,0.001839666334201684,0.9631022233187628,0.0018641046382494308,8.349902306476674,0.21735988212685964,8.816980747317725,0.11838899882026639,8.493159097095617,0.11404092071226048
10492224,0.098493160674202,0.0028540305227321,4827.09716797,30.0,-0.391531556845,0.00774760451168,nan,4.295,0.017,39.63,0.75,1.0,0.9736647895710641,10.99665807200489,0.22815879264064387,0.9815130079434414,0.005191150050355753,0.9599170242102408,0.0039028638528913473,10.830115672823409,0.36255555572024356,11.174649516175764,0.2318517612440577,10.68831339515723,0.22176125361323415
10513837,0.2066249896005996,0.0039785130871692,4932.58886719,30.0,0.0189484506845,0.00658326549456,nan,14.673,0.064,194.4,1.28,1.0,0.9921128388924682,4.8508635583071085,0.05503134317517458,0.9928610373548971,0.001451123141915367,0.9778346591104787,0.0003673182142221454,4.659074697689316,1.4585543766099107e-05,4.858182841087114,0.05511437786737342,4.712244029807134,0.05345875331525173
10515651,0.198725404924037,0.0053791185571677,4947.26269531,30.0,-0.2188515514139999,0.0100740967317999,nan,13.129,0.018,158.69,0.9,1.0,0.9885011917507622,4.917271395194719,0.03437758511819097,0.9898003581997437,0.002013496220647948,0.972321805980821,0.0009560209271506914,4.640555291961156,0.054657021396336436,4.930205222914057,0.0344680079823347,4.757620923418793,0.03326143812496224
10524715,0.1179213760142627,0.0023898300510192,4867.92626953,30.0,-0.254901558161,0.00734046287835,nan,6.295,0.016,64.26,0.54,1.0,0.9795246759288576,8.43632001026259,0.08683773594862981,0.97857461179342,0.0019286929350290638,0.9611078980713206,0.0009656451426877655,8.089084168846066,0.03188740050253447,8.419962774385104,0.08666936569616776,8.122067142523152,0.08360303082641296
10525595,0.146690521997953,0.0027654466190295,4930.57617188,30.0,-0.0414835475385,0.00677468022332,nan,9.453,0.016,116.38,0.89,1.0,0.9879327063728496,6.936551818026659,0.06173014492694409,0.9896309745289361,0.0005504181495382676,0.9751801079278577,0.0002735746451811849,6.770572056155145,0.08476852258546286,6.960420346880075,0.061942557056769924,6.758628507392561,0.06014675997726615
10529006,0.1032428671969565,0.003074911931547,4669.27246094,30.0,0.0499884523451,0.00658100889996,nan,5.021,0.012,48.88,0.79,1.0,0.9761527446862999,9.810970211829039,0.16833148432213277,0.9716626480806831,0.0009417921745467073,0.9551424167364292,0.0010115447635810626,9.413915251296135,0.0023438715634247487,9.720921008229384,0.1667864672874587,9.393180365088318,0.16116326512279316
10534826,0.0756129748219632,0.0023195863041969,4511.953125,30.0,0.080876454711,0.00583748612553,nan,3.202,0.018,27.35,0.5,1.0,0.971629382972887,13.146171072214193,0.2855084781070952,0.9754518183300882,0.004715800995476804,0.9541201895603806,0.004431266416189739,13.056758479136844,0.7051994693648185,13.24980983343128,0.2877593042088897,12.676640419237899,0.27531121371585116
10537820,0.2071303437727658,0.0044676369179731,4808.95654297,30.0,-0.000269649986876,0.0063508450985,nan,13.1,0.019,158.81,0.87,1.0,0.9860436374860886,4.849020116138665,0.033649150568266874,0.9870246238823589,2.5175851792180737e-08,0.9695136023215952,9.147640589457495e-09,4.599930709265565,6.172944921667423e-05,4.858673216267672,0.033716137013344805,4.687804901651811,0.03253041835098678
10545089,0.1877500661519479,0.0051779815103124,4717.94433594,30.0,0.342258453369,0.00642154412344,nan,10.499,0.016,123.94,0.87,1.0,0.9866788479371169,5.8431185488159585,0.048421004297815776,0.980869799834773,4.902886430180331e-10,0.9696084739018407,5.500806427027882e-08,5.586315102276669,2.2261364276410234e-06,5.77451864396165,0.04785252767697889,5.64268577391508,0.0467600494200707
10546497,0.060352906954643,0.0024077056116413,4660.75878906,30.0,-0.3815015554429999,0.00743742333725,nan,2.317,0.043,17.65,0.42,1.0,0.9687317337354766,16.36925988533299,0.72363940130831,0.975084959483726,0.005626145268206262,0.9482956461384778,0.005076653758158967,15.39841146492942,1.1272063948580469,16.584672724788863,0.7331622031496835,15.685902233287129,0.6934300622380077
10546977,0.0879012049752989,0.0021718551902171,4674.16845703,30.0,-0.0583325475454,0.00633798493072,nan,4.381,0.012,42.76,0.42,1.0,0.9751498690529288,11.256079161587072,0.13164611454134453,0.9775975219664172,0.00022406607920383292,0.9585883726395026,0.0002498751324246373,10.691455067515404,0.0055386428577790525,11.312656212317641,0.1323078146585848,10.87698973972722,0.12721245262984304
10547370,0.0981191938801026,0.0034164450518484,4531.12304688,30.0,0.0277704503387,0.00638668285683,nan,4.403,0.017,39.6,0.54,1.0,0.9697562250358781,10.049094494712866,0.1609546288222251,0.9718467852046034,1.9480239804026134e-05,0.9511444784466909,3.458904417785735e-05,9.624511474741576,0.0129586355234661,10.092468036395292,0.16164933542547907,9.667067700440503,0.15483577095850376
10547575,0.118368268501504,0.0035647533361561,4559.84960938,30.0,0.293828457594,0.00597383826971,nan,6.05,0.012,61.32,0.53,1.0,0.9755806127622679,8.367467106057664,0.08420125168439582,0.972499253961928,0.0005593949912101048,0.9582557507084053,1.0159881933868853e-05,8.152965408298178,0.11947706666045166,8.314693506081637,0.083670194541589,8.072918345900957,0.08123722756898262
10547905,0.1470563212485432,0.0046460854978451,5011.80761719,30.0,0.0164014492183999,0.0090442849323199,nan,10.044,0.018,131.48,1.23,1.0,0.9948179540906583,7.096296407645285,0.07419652920166583,1.043301827528278,0.0205338749541355,1.0314568744278152,0.020682073812889834,7.551014237765904,0.24798262878116484,7.804848086123805,0.08160491130454439,7.628632037599998,0.07976245455823196
10548201,0.1142965670774751,0.0029258880173727,4873.02441406,30.0,-0.330731540918,0.00763317197561,nan,5.842,0.019,60.1,0.83,1.0,0.9779827112557438,9.137219333397598,0.14229149345430334,0.9875021584708268,0.004784483293799158,0.9668828475719046,0.0038652180028001526,8.808749319340292,0.2241595379465382,9.31596401567032,0.14507503698757904,8.930985969314014,0.1390798759692882
10548741,0.1334422489666893,0.0039369759377868,4715.77685547,30.0,0.0373254530132,0.00653792358935,nan,6.834,0.013,70.78,0.53,1.0,0.9785203143996476,7.744224955031834,0.06955238713354485,0.9750753475336925,0.0018010985724801198,0.9594560747990365,0.00029432672843821006,7.469383368066757,0.030862375034701017,7.689792490413194,0.06906351860586492,7.44540731135418,0.06686864788835445
10549732,0.1064981656380095,0.0047086252800257,4598.59716797,30.0,0.0656604543328,0.00680408906192,nan,5.193,0.013,48.38,0.39,1.0,0.9725015223911244,8.941770461237178,0.08972560426046391,0.9703164419065567,0.004204932012351281,0.9523599903198512,0.0025576732587788142,8.482510765818422,0.14431820208228352,8.901633685094708,0.08932285443501696,8.575219022399164,0.08604746809214488
10550170,0.1221647351734997,0.0031814906257201,4609.77148438,30.0,0.273618459702,0.00532127916813,nan,6.281,0.016,64.53,0.51,1.0,0.9778524691996138,8.252613104454706,0.08211523270644992,0.9738200533717392,0.00025682022041162433,0.9593636695667134,0.0002775570446124087,7.894220296250963,0.0052757414104909195,8.184690071489891,0.08143938427063473,7.943489900497262,0.0790393919386055
10552202,0.0964089645148356,0.0024055762247744,4786.18896484,30.0,-0.507711529732,0.00811320822686,nan,4.355,0.014,38.68,0.37,1.0,0.967683067011076,10.267681425058571,0.12263804238117333,0.9803397602378048,0.004791529675120365,0.9539657965661829,0.0029452296626666374,10.074957749583973,0.24435922251936493,10.538027704821655,0.12586708087025836,9.978648154843858,0.11918580492124856
10553525,0.14482734438464,0.0042846901528436,4733.60986328,30.0,-0.299191534519,0.00797098409384,nan,7.51,0.015,76.91,0.69,1.0,0.9697291720315594,6.856478584475738,0.07075379589569795,0.9790771187510993,0.002630355109205895,0.9580082886228997,0.001776070488422321,6.628281811687439,0.1804927761081636,6.9893051991594275,0.07212446847478614,6.691735028656086,0.06905376405282354
10555025,0.0989309352569767,0.0034235382277623,4734.86376953,30.0,-0.161041542888,0.00722025986761,nan,4.878,0.017,45.44,0.68,1.0,0.9737403896439196,9.682686672125467,0.1627621706654545,0.9765730902171231,0.0013581142792926104,0.9550347268423539,0.00026833267145848216,9.211298603187458,0.04679674832074188,9.739104271498096,0.1637105284145551,9.314248850932831,0.1565688751924946
