index, star_mass, Xinit, Yinit, Zinit, amlt, fov_shell, fov0_shell, fov_core, fov0_core
0, 0.77866, 0.71404664, 0.28101379, 0.00493956, 1.539984, 0.006041, 0.003020, 0.000000, 0.000000
1, 1.57866, 0.74019193, 0.23101379, 0.02879428, 2.239984, 0.006041, 0.003020, 0.009256, 0.004628
2, 1.97866, 0.69196762, 0.30601379, 0.00201859, 2.589984, 0.006041, 0.003020, 0.015243, 0.007622
3, 1.17866, 0.73197850, 0.25601379, 0.01200771, 1.889984, 0.006041, 0.003020, 0.000000, 0.000000
4, 1.37866, 0.70332670, 0.29351379, 0.00315950, 2.064984, 0.006041, 0.003020, 0.003859, 0.001929
5, 2.17866, 0.73784697, 0.24351379, 0.01863924, 1.364984, 0.006041, 0.003020, 0.016000, 0.008000
6, 1.77866, 0.67430302, 0.31851379, 0.00718318, 1.714984, 0.006041, 0.003020, 0.013284, 0.006642
7, 0.97866, 0.69014329, 0.26851379, 0.04134292, 2.414984, 0.006041, 0.003020, 0.000000, 0.000000
8, 1.07866, 0.76094739, 0.23726379, 0.00178882, 1.977484, 0.006041, 0.003020, 0.000000, 0.000000
9, 1.87866, 0.70343719, 0.28726379, 0.00929902, 2.677484, 0.006041, 0.003020, 0.014477, 0.007238
10, 2.27866, 0.73364644, 0.26226379, 0.00408977, 2.327484, 0.006041, 0.003020, 0.016167, 0.008084
11, 1.47866, 0.66683225, 0.31226379, 0.02090396, 1.627484, 0.006041, 0.003020, 0.006575, 0.003287
12, 1.27866, 0.76863788, 0.22476379, 0.00659832, 2.502484, 0.006041, 0.003020, 0.001479, 0.000740
13, 2.07866, 0.69183850, 0.27476379, 0.03339770, 1.802484, 0.006041, 0.003020, 0.015716, 0.007858
14, 1.67866, 0.74753013, 0.24976379, 0.00270608, 1.452484, 0.006041, 0.003020, 0.011550, 0.005775
15, 0.87866, 0.68626595, 0.29976379, 0.01397026, 2.152484, 0.006041, 0.003020, 0.000000, 0.000000
16, 0.82866, 0.68186152, 0.31538879, 0.00274969, 2.633734, 0.006041, 0.003020, 0.000000, 0.000000
17, 1.62866, 0.71832178, 0.26538879, 0.01628943, 1.933734, 0.006041, 0.003020, 0.010468, 0.005234
18, 2.02866, 0.70288959, 0.29038879, 0.00672162, 1.583734, 0.006041, 0.003020, 0.015509, 0.007755
19, 1.22866, 0.72084708, 0.24038879, 0.03876413, 2.283734, 0.006041, 0.003020, 0.000489, 0.000245
20, 1.42866, 0.69280891, 0.30288879, 0.00430230, 1.758734, 0.006041, 0.003020, 0.005196, 0.002598
21, 2.22866, 0.72190167, 0.25288879, 0.02520954, 2.458734, 0.006041, 0.003020, 0.016094, 0.008047
22, 1.82866, 0.72022515, 0.27788879, 0.00188606, 2.108734, 0.006041, 0.003020, 0.013942, 0.006971
23, 1.02866, 0.76090605, 0.22788879, 0.01120516, 1.408734, 0.006041, 0.003020, 0.000000, 0.000000
24, 0.92866, 0.74452600, 0.24663879, 0.00883521, 2.196234, 0.006041, 0.003020, 0.000000, 0.000000
25, 1.72866, 0.65936048, 0.29663879, 0.04400072, 1.496234, 0.006041, 0.003020, 0.012490, 0.006245
26, 2.12866, 0.77448551, 0.22163879, 0.00387570, 1.846234, 0.006041, 0.003020, 0.015876, 0.007938
27, 1.32866, 0.70842552, 0.27163879, 0.01993568, 2.546234, 0.006041, 0.003020, 0.002609, 0.001304
28, 1.12866, 0.73846146, 0.25913879, 0.00239974, 1.321234, 0.006041, 0.003020, 0.000000, 0.000000
29, 1.92866, 0.67846288, 0.30913879, 0.01239832, 2.021234, 0.006041, 0.003020, 0.014905, 0.007452
30, 1.52866, 0.76000451, 0.23413879, 0.00585670, 2.371234, 0.006041, 0.003020, 0.007945, 0.003972
31, 0.72866, 0.68612798, 0.28413879, 0.02973322, 1.671234, 0.006041, 0.003020, 0.000000, 0.000000
32, 0.74116, 0.69536957, 0.29742004, 0.00721039, 2.382172, 0.006041, 0.003020, 0.000000, 0.000000
33, 1.54116, 0.71111484, 0.24742004, 0.04146512, 1.682172, 0.006041, 0.003020, 0.008280, 0.004140
34, 1.94116, 0.72441237, 0.27242004, 0.00316759, 1.332172, 0.006041, 0.003020, 0.014997, 0.007499
35, 1.14116, 0.75891880, 0.22242004, 0.01866115, 2.032172, 0.006041, 0.003020, 0.000000, 0.000000
36, 1.34116, 0.68812602, 0.30992004, 0.00195394, 1.857172, 0.006041, 0.003020, 0.002911, 0.001456
37, 2.14116, 0.72844829, 0.25992004, 0.01163166, 2.557172, 0.006041, 0.003020, 0.015910, 0.007955
38, 1.74116, 0.71029715, 0.28492004, 0.00478281, 2.207172, 0.006041, 0.003020, 0.012702, 0.006351
39, 0.94116, 0.73716680, 0.23492004, 0.02791315, 1.507172, 0.006041, 0.003020, 0.000000, 0.000000
40, 1.04116, 0.73125327, 0.26617004, 0.00257668, 2.119672, 0.006041, 0.003020, 0.000000, 0.000000
41, 1.84116, 0.67054317, 0.31617004, 0.01328678, 1.419672, 0.006041, 0.003020, 0.014087, 0.007043
42, 2.24116, 0.75254179, 0.24117004, 0.00628816, 1.769672, 0.006041, 0.003020, 0.016114, 0.008057
43, 1.44116, 0.67701779, 0.29117004, 0.03181216, 2.469672, 0.006041, 0.003020, 0.005538, 0.002769
44, 1.24116, 0.74230210, 0.25367004, 0.00402785, 1.594672, 0.006041, 0.003020, 0.000723, 0.000362
45, 2.04116, 0.67571158, 0.30367004, 0.02061838, 2.294672, 0.006041, 0.003020, 0.015566, 0.007783
46, 1.64116, 0.76956903, 0.22867004, 0.00176092, 2.644672, 0.006041, 0.003020, 0.010751, 0.005376
47, 0.84116, 0.71216618, 0.27867004, 0.00916378, 1.944672, 0.006041, 0.003020, 0.000000, 0.000000
48, 0.89116, 0.71014480, 0.28804504, 0.00181015, 1.463422, 0.006041, 0.003020, 0.000000, 0.000000
49, 1.69116, 0.75118742, 0.23804504, 0.01076754, 2.163422, 0.006041, 0.003020, 0.011799, 0.005899
50, 2.09116, 0.68282753, 0.31304504, 0.00412742, 2.513422, 0.006041, 0.003020, 0.015760, 0.007880
51, 1.29116, 0.71272837, 0.26304504, 0.02422658, 1.813422, 0.006041, 0.003020, 0.001749, 0.000874
52, 1.49116, 0.71777374, 0.27554504, 0.00668122, 2.338422, 0.006041, 0.003020, 0.006920, 0.003460
53, 2.29116, 0.73593316, 0.22554504, 0.03852179, 1.638422, 0.006041, 0.003020, 0.016182, 0.008091
54, 1.89116, 0.69672015, 0.30054504, 0.00273481, 1.988422, 0.006041, 0.003020, 0.014593, 0.007296
55, 1.09116, 0.73326925, 0.25054504, 0.01618570, 2.688422, 0.006041, 0.003020, 0.000000, 0.000000
56, 0.99116, 0.76248557, 0.23179504, 0.00571939, 1.725922, 0.006041, 0.003020, 0.000000, 0.000000
57, 1.79116, 0.68913641, 0.28179504, 0.02906855, 2.425922, 0.006041, 0.003020, 0.013461, 0.006731
58, 2.19116, 0.74086151, 0.25679504, 0.00234345, 2.075922, 0.006041, 0.003020, 0.016026, 0.008013
59, 1.39116, 0.68108998, 0.30679504, 0.01211498, 1.375922, 0.006041, 0.003020, 0.004186, 0.002093
60, 1.19116, 0.75204176, 0.24429504, 0.00366320, 2.600922, 0.006041, 0.003020, 0.000000, 0.000000
61, 1.99116, 0.68688991, 0.29429504, 0.01881505, 1.900922, 0.006041, 0.003020, 0.015316, 0.007658
62, 1.59116, 0.72236099, 0.26929504, 0.00834396, 1.550922, 0.006041, 0.003020, 0.009570, 0.004785
63, 0.79116, 0.63918609, 0.31929504, 0.04151886, 2.250922, 0.006041, 0.003020, 0.000000, 0.000000
64, 0.76616, 0.74445672, 0.25210754, 0.00343574, 1.791547, 0.006041, 0.003020, 0.000000, 0.000000
65, 1.56616, 0.68023851, 0.30210754, 0.01765395, 2.491547, 0.006041, 0.003020, 0.008936, 0.004468
66, 1.96616, 0.76452540, 0.22710754, 0.00836705, 2.141547, 0.006041, 0.003020, 0.015166, 0.007583
67, 1.16616, 0.68098256, 0.27710754, 0.04190990, 1.441547, 0.006041, 0.003020, 0.000000, 0.000000
68, 1.36616, 0.73020297, 0.26460754, 0.00518948, 2.666547, 0.006041, 0.003020, 0.003537, 0.001768
69, 2.16616, 0.65905334, 0.31460754, 0.02633912, 1.966547, 0.006041, 0.003020, 0.015972, 0.007986
70, 1.76616, 0.75812040, 0.23960754, 0.00227205, 1.616547, 0.006041, 0.003020, 0.013099, 0.006550
71, 0.96616, 0.69861855, 0.28960754, 0.01177391, 2.316547, 0.006041, 0.003020, 0.000000, 0.000000
72, 1.06616, 0.68559603, 0.30835754, 0.00604643, 1.354047, 0.006041, 0.003020, 0.000000, 0.000000
73, 1.86616, 0.70659925, 0.25835754, 0.03504320, 2.054047, 0.006041, 0.003020, 0.014354, 0.007177
74, 2.26616, 0.71398711, 0.28335754, 0.00265535, 2.404047, 0.006041, 0.003020, 0.016151, 0.008075
75, 1.46616, 0.75093758, 0.23335754, 0.01570487, 1.704047, 0.006041, 0.003020, 0.006229, 0.003114
76, 1.26616, 0.70244600, 0.29585754, 0.00169646, 2.229047, 0.006041, 0.003020, 0.001218, 0.000609
77, 2.06616, 0.74403771, 0.24585754, 0.01010475, 1.529047, 0.006041, 0.003020, 0.015669, 0.007835
78, 1.66616, 0.72499040, 0.27085754, 0.00415205, 1.879047, 0.006041, 0.003020, 0.011293, 0.005646
79, 0.86616, 0.75483266, 0.22085754, 0.02430980, 2.579047, 0.006041, 0.003020, 0.000000, 0.000000
80, 0.81616, 0.75246688, 0.24273254, 0.00480057, 2.010297, 0.006041, 0.003020, 0.000000, 0.000000
81, 1.61616, 0.68277223, 0.29273254, 0.02449523, 1.310297, 0.006041, 0.003020, 0.010176, 0.005088
82, 2.01616, 0.73030270, 0.26773254, 0.00196476, 1.660297, 0.006041, 0.003020, 0.015449, 0.007724
83, 1.21616, 0.67209937, 0.31773254, 0.01016808, 2.360297, 0.006041, 0.003020, 0.000264, 0.000132
84, 1.41616, 0.76659154, 0.23023254, 0.00317592, 1.485297, 0.006041, 0.003020, 0.004856, 0.002428
85, 2.21616, 0.70338059, 0.28023254, 0.01638687, 2.185297, 0.006041, 0.003020, 0.016073, 0.008037
86, 1.81616, 0.73752175, 0.25523254, 0.00724570, 2.535297, 0.006041, 0.003020, 0.013790, 0.006895
87, 1.01616, 0.65839345, 0.30523254, 0.03637401, 1.835297, 0.006041, 0.003020, 0.000000, 0.000000
88, 0.91616, 0.72360169, 0.27398254, 0.00241577, 2.447797, 0.006041, 0.003020, 0.000000, 0.000000
89, 1.71616, 0.76171702, 0.22398254, 0.01430044, 1.747797, 0.006041, 0.003020, 0.012269, 0.006134
90, 2.11616, 0.69551116, 0.29898254, 0.00550630, 1.397797, 0.006041, 0.003020, 0.015840, 0.007920
91, 1.31616, 0.71900722, 0.24898254, 0.03201024, 2.097797, 0.006041, 0.003020, 0.002314, 0.001157
92, 1.11616, 0.70492341, 0.28648254, 0.00859404, 1.922797, 0.006041, 0.003020, 0.000000, 0.000000
93, 1.91616, 0.71453093, 0.23648254, 0.04898653, 2.622797, 0.006041, 0.003020, 0.014807, 0.007403
94, 1.51616, 0.68499583, 0.31148254, 0.00352163, 2.272797, 0.006041, 0.003020, 0.007606, 0.003803
95, 0.71616, 0.71776647, 0.26148254, 0.02075099, 1.572797, 0.006041, 0.003020, 0.000000, 0.000000
96, 0.72241, 0.67882253, 0.31734192, 0.00383555, 1.993890, 0.006041, 0.003020, 0.000000, 0.000000
97, 1.52241, 0.71009554, 0.26734192, 0.02256254, 2.693890, 0.006041, 0.003020, 0.007776, 0.003888
98, 1.92241, 0.70597594, 0.29234192, 0.00168214, 2.343890, 0.006041, 0.003020, 0.014856, 0.007428
99, 1.12241, 0.74764047, 0.24234192, 0.01001761, 1.643890, 0.006041, 0.003020, 0.000000, 0.000000
100, 1.32241, 0.69261673, 0.30484192, 0.00254135, 2.518890, 0.006041, 0.003020, 0.002460, 0.001230
101, 2.12241, 0.73009375, 0.25484192, 0.01506433, 1.818890, 0.006041, 0.003020, 0.015858, 0.007929
102, 1.72241, 0.71394601, 0.27984192, 0.00621207, 1.468890, 0.006041, 0.003020, 0.012380, 0.006190
103, 0.92241, 0.73423242, 0.22984192, 0.03592566, 2.168890, 0.006041, 0.003020, 0.000000, 0.000000
104, 1.02241, 0.74919287, 0.24859192, 0.00221521, 1.556390, 0.006041, 0.003020, 0.000000, 0.000000
105, 1.82241, 0.68993632, 0.29859192, 0.01147177, 2.256390, 0.006041, 0.003020, 0.013867, 0.006933
106, 2.22241, 0.77100207, 0.22359192, 0.00540601, 2.606390, 0.006041, 0.003020, 0.016084, 0.008042
107, 1.42241, 0.69885267, 0.27359192, 0.02755541, 1.906390, 0.006041, 0.003020, 0.005025, 0.002513
108, 1.22241, 0.73101498, 0.26109192, 0.00789310, 2.081390, 0.006041, 0.003020, 0.000376, 0.000188
109, 2.02241, 0.64947303, 0.31109192, 0.03943505, 1.381390, 0.006041, 0.003020, 0.015480, 0.007740
110, 1.62241, 0.76044558, 0.23609192, 0.00346250, 1.731390, 0.006041, 0.003020, 0.010323, 0.005161
111, 0.82241, 0.69608497, 0.28609192, 0.01782311, 2.431390, 0.006041, 0.003020, 0.000000, 0.000000
112, 0.87241, 0.71963296, 0.27671692, 0.00365012, 2.212640, 0.006041, 0.003020, 0.000000, 0.000000
113, 1.67241, 0.75183834, 0.22671692, 0.02144474, 1.512640, 0.006041, 0.003020, 0.011423, 0.005711
114, 2.07241, 0.68998390, 0.30171692, 0.00829918, 1.862640, 0.006041, 0.003020, 0.015693, 0.007847
115, 1.27241, 0.70087659, 0.25171692, 0.04740649, 2.562640, 0.006041, 0.003020, 0.001347, 0.000674
116, 1.47241, 0.70527432, 0.28921692, 0.00550877, 1.337640, 0.006041, 0.003020, 0.006402, 0.003201
117, 2.27241, 0.72877288, 0.23921692, 0.03201021, 2.037640, 0.006041, 0.003020, 0.016159, 0.008080
118, 1.87241, 0.68353167, 0.31421692, 0.00225141, 2.387640, 0.006041, 0.003020, 0.014416, 0.007208
119, 1.07241, 0.72240248, 0.26421692, 0.01338060, 1.687640, 0.006041, 0.003020, 0.000000, 0.000000
120, 0.97241, 0.75966980, 0.23296692, 0.00736328, 2.650140, 0.006041, 0.003020, 0.000000, 0.000000
121, 1.77241, 0.67997045, 0.28296692, 0.03706264, 1.950140, 0.006041, 0.003020, 0.013193, 0.006596
122, 2.17241, 0.73901245, 0.25796692, 0.00302063, 1.600140, 0.006041, 0.003020, 0.015986, 0.007993
123, 1.37241, 0.67648403, 0.30796692, 0.01554905, 2.300140, 0.006041, 0.003020, 0.003697, 0.001848
124, 1.17241, 0.77746946, 0.22046692, 0.00206362, 1.775140, 0.006041, 0.003020, 0.000000, 0.000000
125, 1.97241, 0.71880414, 0.27046692, 0.01072894, 2.475140, 0.006041, 0.003020, 0.015205, 0.007603
126, 1.57241, 0.74981354, 0.24546692, 0.00471954, 2.125140, 0.006041, 0.003020, 0.009097, 0.004548
127, 0.77241, 0.68044837, 0.29546692, 0.02408471, 1.425140, 0.006041, 0.003020, 0.000000, 0.000000
128, 0.79741, 0.73549593, 0.26265442, 0.00184965, 2.540765, 0.006041, 0.003020, 0.000000, 0.000000
129, 1.59741, 0.67776073, 0.31265442, 0.00958485, 1.840765, 0.006041, 0.003020, 0.009724, 0.004862
130, 1.99741, 0.75782621, 0.23765442, 0.00451937, 1.490765, 0.006041, 0.003020, 0.015351, 0.007675
131, 1.19741, 0.68923164, 0.28765442, 0.02311394, 2.190765, 0.006041, 0.003020, 0.000000, 0.000000
132, 1.39741, 0.74302203, 0.25015442, 0.00682355, 1.665765, 0.006041, 0.003020, 0.004352, 0.002176
133, 2.19741, 0.66547849, 0.30015442, 0.03436709, 2.365765, 0.006041, 0.003020, 0.016038, 0.008019
134, 1.79741, 0.77185645, 0.22515442, 0.00298913, 2.015765, 0.006041, 0.003020, 0.013546, 0.006773
135, 0.99741, 0.70939667, 0.27515442, 0.01544891, 1.315765, 0.006041, 0.003020, 0.000000, 0.000000
136, 1.09741, 0.68850036, 0.30640442, 0.00509522, 2.278265, 0.006041, 0.003020, 0.000000, 0.000000
137, 1.89741, 0.71388658, 0.25640442, 0.02970900, 1.578265, 0.006041, 0.003020, 0.014649, 0.007324
138, 2.29741, 0.71636000, 0.28140442, 0.00223558, 1.928265, 0.006041, 0.003020, 0.016190, 0.008095
139, 1.49741, 0.75533993, 0.23140442, 0.01325566, 2.628265, 0.006041, 0.003020, 0.007092, 0.003546
140, 1.29741, 0.67783808, 0.31890442, 0.00325750, 1.403265, 0.006041, 0.003020, 0.001887, 0.000944
141, 2.09741, 0.71185793, 0.26890442, 0.01923765, 2.103265, 0.006041, 0.003020, 0.015781, 0.007891
142, 1.69741, 0.69813947, 0.29390442, 0.00795611, 2.453265, 0.006041, 0.003020, 0.011920, 0.005960
143, 0.89741, 0.71055915, 0.24390442, 0.04553643, 1.753265, 0.006041, 0.003020, 0.000000, 0.000000
144, 0.84741, 0.76821803, 0.22202942, 0.00975255, 1.622015, 0.006041, 0.003020, 0.000000, 0.000000
145, 1.64741, 0.67946405, 0.27202942, 0.04850653, 2.322015, 0.006041, 0.003020, 0.010890, 0.005445
146, 2.04741, 0.74896106, 0.24702942, 0.00400953, 2.672015, 0.006041, 0.003020, 0.015593, 0.007797
147, 1.24741, 0.68242637, 0.29702942, 0.02054422, 1.972015, 0.006041, 0.003020, 0.000843, 0.000422
148, 1.44741, 0.76281869, 0.23452942, 0.00265189, 2.147015, 0.006041, 0.003020, 0.005711, 0.002855
149, 2.24741, 0.70175175, 0.28452942, 0.01371884, 1.447015, 0.006041, 0.003020, 0.016124, 0.008062
150, 1.84741, 0.73441611, 0.25952942, 0.00605447, 1.797015, 0.006041, 0.003020, 0.014156, 0.007078
151, 1.04741, 0.65987926, 0.30952942, 0.03059132, 2.497015, 0.006041, 0.003020, 0.000000, 0.000000
152, 0.94741, 0.70617412, 0.29077942, 0.00304646, 1.884515, 0.006041, 0.003020, 0.000000, 0.000000
153, 1.74741, 0.74123843, 0.24077942, 0.01798215, 2.584515, 0.006041, 0.003020, 0.012805, 0.006402
154, 2.14741, 0.67729176, 0.31577942, 0.00692882, 2.234515, 0.006041, 0.003020, 0.015926, 0.007963
155, 1.34741, 0.69427965, 0.26577942, 0.03994093, 1.534515, 0.006041, 0.003020, 0.003065, 0.001532
156, 1.14741, 0.71695762, 0.27827942, 0.00476296, 2.409515, 0.006041, 0.003020, 0.000000, 0.000000
157, 1.94741, 0.74392888, 0.22827942, 0.02779170, 1.709515, 0.006041, 0.003020, 0.015041, 0.007521
158, 1.54741, 0.69477420, 0.30327942, 0.00194638, 1.359515, 0.006041, 0.003020, 0.008446, 0.004223
159, 0.74741, 0.73513938, 0.25327942, 0.01158120, 2.059515, 0.006041, 0.003020, 0.000000, 0.000000
160, 0.73491, 0.75559109, 0.24156067, 0.00284824, 1.370453, 0.006041, 0.003020, 0.000000, 0.000000
161, 1.53491, 0.69373373, 0.29156067, 0.01470560, 2.070453, 0.006041, 0.003020, 0.008113, 0.004056
162, 1.93491, 0.72694119, 0.26656067, 0.00649814, 2.420453, 0.006041, 0.003020, 0.014952, 0.007476
163, 1.13491, 0.65072862, 0.31656067, 0.03271071, 1.720453, 0.006041, 0.003020, 0.000000, 0.000000
164, 1.33491, 0.76648998, 0.22906067, 0.00444935, 2.245453, 0.006041, 0.003020, 0.002759, 0.001379
165, 2.13491, 0.69814964, 0.27906067, 0.02278970, 1.545453, 0.006041, 0.003020, 0.015894, 0.007947
166, 1.73491, 0.74411782, 0.25406067, 0.00182151, 1.895453, 0.006041, 0.003020, 0.012597, 0.006298
167, 0.93491, 0.68648950, 0.30406067, 0.00944983, 2.595453, 0.006041, 0.003020, 0.000000, 0.000000
168, 1.03491, 0.71921129, 0.27281067, 0.00797805, 1.807953, 0.006041, 0.003020, 0.000000, 0.000000
169, 1.83491, 0.73155546, 0.22281067, 0.04563387, 2.507953, 0.006041, 0.003020, 0.014015, 0.007008
170, 2.23491, 0.69891994, 0.29781067, 0.00326940, 2.157953, 0.006041, 0.003020, 0.016105, 0.008052
171, 1.43491, 0.73291006, 0.24781067, 0.01927927, 1.457953, 0.006041, 0.003020, 0.005367, 0.002683
172, 1.23491, 0.71252492, 0.28531067, 0.00216441, 2.682953, 0.006041, 0.003020, 0.000605, 0.000302
173, 2.03491, 0.75184626, 0.23531067, 0.01284308, 1.982953, 0.006041, 0.003020, 0.015538, 0.007769
174, 1.63491, 0.68475673, 0.31031067, 0.00493260, 1.632953, 0.006041, 0.003020, 0.010610, 0.005305
175, 0.83491, 0.71089255, 0.26031067, 0.02879678, 2.332953, 0.006041, 0.003020, 0.000000, 0.000000
176, 0.88491, 0.73690111, 0.25718567, 0.00591322, 2.464203, 0.006041, 0.003020, 0.000000, 0.000000
177, 1.68491, 0.66290107, 0.30718567, 0.02991326, 1.764203, 0.006041, 0.003020, 0.011676, 0.005838
178, 2.08491, 0.76522490, 0.23218567, 0.00258943, 1.414203, 0.006041, 0.003020, 0.015738, 0.007869
179, 1.28491, 0.70441014, 0.28218567, 0.01340419, 2.114203, 0.006041, 0.003020, 0.001613, 0.000806
180, 1.48491, 0.72652844, 0.26968567, 0.00378589, 1.939203, 0.006041, 0.003020, 0.006748, 0.003374
181, 2.28491, 0.66094649, 0.31968567, 0.01936785, 2.639203, 0.006041, 0.003020, 0.016175, 0.008087
182, 1.88491, 0.74609480, 0.24468567, 0.00921954, 2.289203, 0.006041, 0.003020, 0.014535, 0.007268
183, 1.08491, 0.65948733, 0.29468567, 0.04582700, 1.589203, 0.006041, 0.003020, 0.000000, 0.000000
184, 0.98491, 0.68469725, 0.31343567, 0.00186708, 2.026703, 0.006041, 0.003020, 0.000000, 0.000000
185, 1.78491, 0.72544019, 0.26343567, 0.01112414, 1.326703, 0.006041, 0.003020, 0.013374, 0.006687
186, 2.18491, 0.70699261, 0.28843567, 0.00457172, 1.676703, 0.006041, 0.003020, 0.016013, 0.008006
187, 1.38491, 0.73484291, 0.23843567, 0.02672142, 2.376703, 0.006041, 0.003020, 0.004022, 0.002011
188, 1.18491, 0.69217180, 0.30093567, 0.00689253, 1.501703, 0.006041, 0.003020, 0.000000, 0.000000
189, 1.98491, 0.70934322, 0.25093567, 0.03972111, 2.201703, 0.006041, 0.003020, 0.015280, 0.007640
190, 1.58491, 0.72103657, 0.27593567, 0.00302777, 2.551703, 0.006041, 0.003020, 0.009414, 0.004707
191, 0.78491, 0.75620744, 0.22593567, 0.01785690, 1.851703, 0.006041, 0.003020, 0.000000, 0.000000
192, 0.75991, 0.71023656, 0.28374817, 0.00601528, 2.092328, 0.006041, 0.003020, 0.000000, 0.000000
193, 1.55991, 0.73141671, 0.23374817, 0.03483513, 1.392328, 0.006041, 0.003020, 0.008774, 0.004387
194, 1.95991, 0.68879180, 0.30874817, 0.00246003, 1.742328, 0.006041, 0.003020, 0.015126, 0.007563
195, 1.15991, 0.72665756, 0.25874817, 0.01459427, 2.442328, 0.006041, 0.003020, 0.000000, 0.000000
196, 1.35991, 0.72706557, 0.27124817, 0.00168627, 1.567328, 0.006041, 0.003020, 0.003378, 0.001689
197, 2.15991, 0.76872592, 0.22124817, 0.01002592, 2.267328, 0.006041, 0.003020, 0.015957, 0.007979
198, 1.75991, 0.69990246, 0.29624817, 0.00384937, 2.617328, 0.006041, 0.003020, 0.013003, 0.006502
199, 0.95991, 0.73113913, 0.24624817, 0.02261271, 1.917328, 0.006041, 0.003020, 0.000000, 0.000000
200, 1.05991, 0.76909319, 0.22749817, 0.00340864, 2.354828, 0.006041, 0.003020, 0.000000, 0.000000
201, 1.85991, 0.70493270, 0.27749817, 0.01756913, 1.654828, 0.006041, 0.003020, 0.014289, 0.007145
202, 2.25991, 0.73972730, 0.25249817, 0.00777453, 1.304828, 0.006041, 0.003020, 0.016142, 0.008071
203, 1.45991, 0.65857850, 0.30249817, 0.03892334, 2.004828, 0.006041, 0.003020, 0.006056, 0.003028
204, 1.25991, 0.75484998, 0.23999817, 0.00515185, 1.829828, 0.006041, 0.003020, 0.001091, 0.000545
205, 2.05991, 0.68375930, 0.28999817, 0.02624253, 2.529828, 0.006041, 0.003020, 0.015645, 0.007822
206, 1.65991, 0.73289251, 0.26499817, 0.00210932, 2.179828, 0.006041, 0.003020, 0.011161, 0.005580
207, 0.85991, 0.67409191, 0.31499817, 0.01090992, 1.479828, 0.006041, 0.003020, 0.000000, 0.000000
208, 0.80991, 0.69838773, 0.29937317, 0.00223910, 1.698578, 0.006041, 0.003020, 0.000000, 0.000000
209, 1.60991, 0.73733327, 0.24937317, 0.01329356, 2.398578, 0.006041, 0.003020, 0.010027, 0.005014
210, 2.00991, 0.72015161, 0.27437317, 0.00547522, 2.048578, 0.006041, 0.003020, 0.015417, 0.007709
211, 1.20991, 0.74382527, 0.22437317, 0.03180156, 1.348578, 0.006041, 0.003020, 0.000156, 0.000078
212, 1.40991, 0.68016357, 0.31187317, 0.00796326, 2.573578, 0.006041, 0.003020, 0.004687, 0.002343
213, 2.20991, 0.69253183, 0.26187317, 0.04559500, 1.873578, 0.006041, 0.003020, 0.016062, 0.008031
214, 1.80991, 0.70962330, 0.28687317, 0.00350353, 1.523578, 0.006041, 0.003020, 0.013711, 0.006855
215, 1.00991, 0.74251194, 0.23687317, 0.02061489, 2.223578, 0.006041, 0.003020, 0.000000, 0.000000
216, 0.90991, 0.72742014, 0.26812317, 0.00445669, 1.436078, 0.006041, 0.003020, 0.000000, 0.000000
217, 1.70991, 0.65916654, 0.31812317, 0.02271029, 2.136078, 0.006041, 0.003020, 0.012155, 0.006077
218, 2.10991, 0.75492639, 0.24312317, 0.00195044, 2.486078, 0.006041, 0.003020, 0.015821, 0.007911
219, 1.30991, 0.69675389, 0.29312317, 0.01012295, 1.786078, 0.006041, 0.003020, 0.002170, 0.001085
220, 1.10991, 0.74142701, 0.25562317, 0.00294982, 2.311078, 0.006041, 0.003020, 0.000000, 0.000000
221, 1.90991, 0.67918139, 0.30562317, 0.01519544, 1.611078, 0.006041, 0.003020, 0.014755, 0.007378
222, 1.50991, 0.76218585, 0.23062317, 0.00719099, 1.961078, 0.006041, 0.003020, 0.007435, 0.003718
223, 0.70991, 0.68313310, 0.28062317, 0.03624373, 2.661078, 0.006041, 0.003020, 0.000000, 0.000000
224, 0.70679, 0.74762702, 0.24527161, 0.00710137, 1.389594, 0.006041, 0.003020, 0.000000, 0.000000
225, 1.50679, 0.66899455, 0.29527161, 0.03573385, 2.089594, 0.006041, 0.003020, 0.007350, 0.003675
226, 1.90679, 0.77661765, 0.22027161, 0.00311075, 2.439594, 0.006041, 0.003020, 0.014729, 0.007365
227, 1.10679, 0.71365363, 0.27027161, 0.01607477, 1.739594, 0.006041, 0.003020, 0.000000, 0.000000
228, 1.30679, 0.74030279, 0.25777161, 0.00192560, 2.264594, 0.006041, 0.003020, 0.002098, 0.001049
229, 2.10679, 0.68224909, 0.30777161, 0.00997930, 1.564594, 0.006041, 0.003020, 0.015811, 0.007906
230, 1.70679, 0.76252500, 0.23277161, 0.00470339, 1.914594, 0.006041, 0.003020, 0.012097, 0.006048
231, 0.90679, 0.69318443, 0.28277161, 0.02404396, 2.614594, 0.006041, 0.003020, 0.000000, 0.000000
232, 1.00679, 0.68258555, 0.31402161, 0.00339285, 1.652094, 0.006041, 0.003020, 0.000000, 0.000000
233, 1.80679, 0.71596597, 0.26402161, 0.02001242, 2.352094, 0.006041, 0.003020, 0.013670, 0.006835
234, 2.20679, 0.70269565, 0.28902161, 0.00828275, 2.002094, 0.006041, 0.003020, 0.016056, 0.008028
235, 1.40679, 0.71367343, 0.23902161, 0.04730496, 1.302094, 0.006041, 0.003020, 0.004603, 0.002301
